1805.01428222656,1205.28198242188,388.108215332031
6614.78662109375,3376.01245117188,808.156005859375
6697.03125,5862.86181640625,778.058715820312
5133.59619140625,4615.3974609375,870.9580078125
2463.52587890625,3385.85498046875,881.524169921875
3693.69287109375,4639.0654296875,852.067138671875
1237.2998046875,1591.78112792969,453.834716796875
5806.23583984375,3414.044921875,845.324890136719
6137.2900390625,3101.8662109375,831.012390136719
3975.5205078125,3183.65747070312,795.810913085938
4566.90234375,812.240539550781,212.131591796875
6633.1611328125,6184.505859375,735.166381835938
3988.74926757812,4659.4765625,885.675964355469
292.806671142578,5179.505859375,887.025695800781
1700.62841796875,7268.421875,883.870300292969
363.073059082031,5263.3876953125,897.590576171875
4209.580078125,3947.4931640625,812.364807128906
4196.6455078125,3395.96069335938,838.659118652344
3486.36669921875,7810.51123046875,829.4716796875
3120.7568359375,3799.2822265625,883.548095703125
5257.400390625,6200.9296875,807.746459960938
1241.09033203125,6327.4423828125,885.119140625
5702.056640625,1019.02856445312,366.474212646484
5031.7705078125,4679.05029296875,877.398803710938
284.139099121094,6306.974609375,898.459838867188
4050.55126953125,4905.01904296875,884.73291015625
4779.44287109375,3907.947265625,848.452880859375
4756.92138671875,6414.67822265625,851.592895507812
1323.93078613281,3345.8056640625,890.620422363281
506.506744384766,4399.591796875,668.804931640625
4592.42138671875,5785.25244140625,816.643371582031
341.522766113281,4346.23828125,613.200744628906
7286.2685546875,3096.08154296875,516.307189941406
1567.07922363281,3144.146484375,869.025817871094
6168.05859375,7820.42529296875,831.560302734375
3825.92724609375,4475.9228515625,846.361999511719
5672.41650390625,1101.74243164062,401.367309570312
6091.42822265625,4747.24072265625,818.360534667969
4023.20483398438,1817.53442382812,418.496765136719
4455.013671875,788.616638183594,193.948822021484
6257.9248046875,7914.27197265625,811.809936523438
296.356567382812,554.746215820312,659.615478515625
4601.212890625,5577.14697265625,840.031433105469
1170.94921875,6459.21484375,905.659729003906
6102.96044921875,3123.0849609375,832.8701171875
304.236145019531,2204.658203125,823.084106445312
2325.68408203125,5682.6953125,881.77001953125
1.57057905197144,3153.09716796875,560.099548339844
7587.916015625,6028.9501953125,806.048156738281
7295.9169921875,5000.0234375,804.58154296875
4248.0498046875,3311.6728515625,841.843444824219
5293.5009765625,4543.751953125,865.46533203125
3405.63037109375,7769.86181640625,853.509399414062
2465.21533203125,3229.931640625,861.351867675781
2366.94848632812,3405.09326171875,881.4326171875
3208.5,2339.97802734375,870.727355957031
5084.7646484375,1851.33227539062,488.111358642578
496.055908203125,6318.73779296875,880.397705078125
6488.8974609375,6130.9453125,752.989013671875
6099.47119140625,1521.80419921875,368.483154296875
6173.2568359375,3140.6875,822.088806152344
7126.5390625,1754.06030273438,350.379028320312
4307.123046875,6472.544921875,837.833740234375
3247.01953125,2344.10498046875,857.4736328125
3007.0234375,4710.8828125,922.282287597656
3733.04125976562,4995.34765625,866.190551757812
323.668243408203,4396.69482421875,625.5625
